"id","name","city","district","star_rating","price_per_night","available_rooms","amenities","address"
"714","南海太阳湾瑞吉酒店","三亚","吉阳区","5","2289","24","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","三亚市吉阳区太阳湾路386号"
"715","海韵丽晶(太阳湾店)","三亚","海棠区","5","1866","35","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","三亚市海棠区太阳湾路202号"
"716","瑞吉(蜈支洲岛1号店)","三亚","海棠区","5","2315","18","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","三亚市海棠区蜈支洲岛路44号"
"717","海韵建国铂萃(后海店)","三亚","吉阳区","5","1491","25","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","三亚市吉阳区后海路203号"
"718","海韵大东海虹夕诺雅酒店","三亚","吉阳区","5","1770","34","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","三亚市吉阳区大东海路221号"
"719","阳光凤凰岛旗舰万达嘉华","三亚","海棠区","5","2374","23","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","三亚市海棠区凤凰岛路188号"
"720","保利皇冠(海岛蜈支洲岛店)","三亚","天涯区","5","1373","21","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","三亚市天涯区蜈支洲岛路316号"
"721","丽怡(三亚湾店)","三亚","崖州区","4","554","43","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区三亚湾路80号"
"722","假日酒店(三亚亚龙湾店)","三亚","吉阳区","4","364","41","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市吉阳区亚龙湾路356号"
"723","开元名都(南海清水湾店)","三亚","崖州区","4","564","54","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区清水湾路109号"
"724","海韵桔子水晶(太阳湾店)","三亚","天涯区","4","494","21","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市天涯区太阳湾路193号"
"725","岷山(三亚天涯海角店)","三亚","吉阳区","4","555","59","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市吉阳区天涯海角路139号"
"726","椰林亚龙湾景观诺富特","三亚","海棠区","4","627","43","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市海棠区亚龙湾路443号"
"727","三亚豪生(天涯海角店)","三亚","崖州区","4","870","26","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区天涯海角路463号"
"728","郁锦香(凤凰岛中心店)","三亚","海棠区","4","862","49","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市海棠区凤凰岛路288号"
"729","三亚福朋喜来登(大东海店)","三亚","天涯区","4","752","30","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市天涯区大东海路10号"
"730","康铂(蜈支洲岛精品店)","三亚","天涯区","4","863","37","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市天涯区蜈支洲岛路416号"
"731","诺富特(天涯海角3号店)","三亚","崖州区","4","580","29","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区天涯海角路175号"
"732","美爵(三亚湾5号店)","三亚","海棠区","4","582","46","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市海棠区三亚湾路124号"
"733","海岛绿地九龙(后海店)","三亚","天涯区","4","484","33","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市天涯区后海路335号"
"734","锦江都城(海韵太阳湾店)","三亚","吉阳区","4","488","47","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市吉阳区太阳湾路466号"
"735","阳光凤凰岛亚朵S酒店","三亚","吉阳区","4","471","31","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市吉阳区凤凰岛路163号"
"736","阳光亚朵S(亚龙湾店)","三亚","天涯区","4","660","48","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市天涯区亚龙湾路382号"
"737","丽呈(大东海中心店)","三亚","海棠区","4","376","59","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市海棠区大东海路316号"
"738","丽呈(凤凰岛商务店)","三亚","吉阳区","4","376","42","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市吉阳区凤凰岛路41号"
"739","雅阁(太阳湾行政店)","三亚","崖州区","4","746","51","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区太阳湾路243号"
"740","海岛锦江都城(大东海店)","三亚","吉阳区","4","365","37","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市吉阳区大东海路487号"
"741","诺翰(大东海旗舰店)","三亚","吉阳区","4","799","59","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市吉阳区大东海路251号"
"742","椰林大东海郁锦香酒店","三亚","崖州区","4","739","40","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区大东海路202号"
"743","海韵太阳湾绿地九龙酒店","三亚","海棠区","4","812","49","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市海棠区太阳湾路424号"
"744","希尔顿逸林(太阳湾4号店)","三亚","崖州区","4","878","60","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区太阳湾路493号"
"745","诺富特(海岛天涯海角店)","三亚","崖州区","4","642","49","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","三亚市崖州区天涯海角路86号"
"746","美豪(凤凰岛都会店)","三亚","海棠区","3","298","71","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区凤凰岛路232号"
"747","桔子(太阳湾5号店)","三亚","海棠区","3","214","55","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区太阳湾路212号"
"748","柏曼(亚龙湾2号店)","三亚","吉阳区","3","405","59","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市吉阳区亚龙湾路47号"
"749","南海三亚湾格林东方酒店","三亚","海棠区","3","360","58","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区三亚湾路325号"
"750","青季(太阳湾2号店)","三亚","崖州区","3","276","65","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市崖州区太阳湾路195号"
"751","丽枫(蜈支洲岛中心店)","三亚","吉阳区","3","225","79","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市吉阳区蜈支洲岛路365号"
"752","如家精选(椰林天涯海角店)","三亚","天涯区","3","340","41","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区天涯海角路61号"
"753","海岛星程(亚龙湾店)","三亚","天涯区","3","307","61","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区亚龙湾路279号"
"754","亚朵(清水湾4号店)","三亚","吉阳区","3","296","56","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市吉阳区清水湾路227号"
"755","桔子(凤凰岛3号店)","三亚","海棠区","3","338","70","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区凤凰岛路286号"
"756","三亚三亚湾宜必思尚品","三亚","吉阳区","3","269","32","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市吉阳区三亚湾路75号"
"757","阳光凤凰岛丽枫酒店","三亚","天涯区","3","192","36","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区凤凰岛路214号"
"758","海岛天涯海角度假城市便捷","三亚","吉阳区","3","328","53","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市吉阳区天涯海角路477号"
"759","三亚丽枫(天涯海角店)","三亚","天涯区","3","389","34","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区天涯海角路389号"
"760","美豪(海棠湾度假店)","三亚","天涯区","3","211","74","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区海棠湾路441号"
"761","格盟(太阳湾都会店)","三亚","崖州区","3","358","43","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市崖州区太阳湾路314号"
"762","三亚凤凰岛度假如家精选","三亚","海棠区","3","356","68","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区凤凰岛路479号"
"763","都市花园(凤凰岛5号店)","三亚","天涯区","3","339","52","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区凤凰岛路475号"
"764","海韵凤凰岛都会星程","三亚","崖州区","3","341","61","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市崖州区凤凰岛路253号"
"765","海韵大东海城市便捷酒店","三亚","天涯区","3","210","31","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区大东海路239号"
"766","阳光大东海维也纳酒店","三亚","崖州区","3","265","52","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市崖州区大东海路287号"
"767","三亚大东海宜必思尚品酒店","三亚","天涯区","3","258","49","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区大东海路260号"
"768","三亚柏曼(海棠湾店)","三亚","天涯区","3","365","66","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区海棠湾路316号"
"769","海岛大东海行政全季","三亚","天涯区","3","302","60","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市天涯区大东海路409号"
"770","阳光三亚湾中心丽枫","三亚","崖州区","3","297","64","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市崖州区三亚湾路459号"
"771","优程(椰林后海店)","三亚","海棠区","3","324","76","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区后海路348号"
"772","柏曼(太阳湾3号店)","三亚","海棠区","3","384","80","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区太阳湾路182号"
"773","海岛和颐(天涯海角店)","三亚","海棠区","3","340","64","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区天涯海角路432号"
"774","锦江之星品尚(凤凰岛1号店)","三亚","崖州区","3","401","80","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市崖州区凤凰岛路385号"
"775","阳光雅斯特(蜈支洲岛店)","三亚","海棠区","3","202","61","免费WiFi,餐厅,洗衣房,会议室,停车场","三亚市海棠区蜈支洲岛路450号"
"776","轻住(清水湾3号店)","三亚","天涯区","2","121","54","免费WiFi,24小时热水,空调,电视","三亚市天涯区清水湾路192号"
"777","海岛海棠湾7天酒店","三亚","崖州区","2","201","101","免费WiFi,24小时热水,空调,电视","三亚市崖州区海棠湾路464号"
"778","海岛大东海度假悠度","三亚","天涯区","2","210","107","免费WiFi,24小时热水,空调,电视","三亚市天涯区大东海路159号"
"779","海岛海棠湾商务骏怡","三亚","吉阳区","2","103","98","免费WiFi,24小时热水,空调,电视","三亚市吉阳区海棠湾路199号"
"780","三亚亚龙湾住友","三亚","天涯区","2","207","116","免费WiFi,24小时热水,空调,电视","三亚市天涯区亚龙湾路447号"
"781","尚客优(清水湾3号店)","三亚","海棠区","2","101","113","免费WiFi,24小时热水,空调,电视","三亚市海棠区清水湾路389号"
"782","尚美(大东海商务店)","三亚","天涯区","2","135","75","免费WiFi,24小时热水,空调,电视","三亚市天涯区大东海路273号"
"783","骏怡(海棠湾中心店)","三亚","天涯区","2","134","54","免费WiFi,24小时热水,空调,电视","三亚市天涯区海棠湾路8号"
"784","悠度(三亚大东海店)","三亚","天涯区","2","133","58","免费WiFi,24小时热水,空调,电视","三亚市天涯区大东海路483号"
"785","宜居(海韵大东海店)","三亚","吉阳区","2","177","83","免费WiFi,24小时热水,空调,电视","三亚市吉阳区大东海路277号"
"786","三亚三亚湾度假一宿","三亚","海棠区","2","105","53","免费WiFi,24小时热水,空调,电视","三亚市海棠区三亚湾路197号"
"787","三亚后海中心锦江之星","三亚","崖州区","2","175","115","免费WiFi,24小时热水,空调,电视","三亚市崖州区后海路323号"
"788","一宿(蜈支洲岛行政店)","三亚","天涯区","2","190","108","免费WiFi,24小时热水,空调,电视","三亚市天涯区蜈支洲岛路41号"
"789","海韵三亚湾途窝酒店","三亚","海棠区","2","157","79","免费WiFi,24小时热水,空调,电视","三亚市海棠区三亚湾路351号"
"790","途窝(大东海3号店)","三亚","吉阳区","2","215","86","免费WiFi,24小时热水,空调,电视","三亚市吉阳区大东海路201号"
"791","阳光贝壳(蜈支洲岛店)","三亚","天涯区","2","102","48","免费WiFi,24小时热水,空调,电视","三亚市天涯区蜈支洲岛路244号"
"792","海友(南海清水湾店)","三亚","崖州区","2","197","84","免费WiFi,24小时热水,空调,电视","三亚市崖州区清水湾路310号"
"793","布丁(海韵海棠湾店)","三亚","崖州区","2","170","49","免费WiFi,24小时热水,空调,电视","三亚市崖州区海棠湾路406号"
"794","尚美(清水湾景观店)","三亚","崖州区","2","178","71","免费WiFi,24小时热水,空调,电视","三亚市崖州区清水湾路281号"
"795","逸米(后海行政店)","三亚","海棠区","2","203","115","免费WiFi,24小时热水,空调,电视","三亚市海棠区后海路221号"
"796","海韵蜈支洲岛中心微客","三亚","吉阳区","2","184","49","免费WiFi,24小时热水,空调,电视","三亚市吉阳区蜈支洲岛路379号"
"797","爱舍(凤凰岛1号店)","三亚","崖州区","2","204","96","免费WiFi,24小时热水,空调,电视","三亚市崖州区凤凰岛路91号"
"798","尚美(椰林海棠湾店)","三亚","海棠区","2","162","47","免费WiFi,24小时热水,空调,电视","三亚市海棠区海棠湾路47号"
